IDFolio,IDPersona,IDLicenciaConducir,IDTipoLicenciaConducir
39568309,5,2,0
39568309,6,2,0
39568309,7,2,0
39568313,1,1,6
39568313,2,2,0
39578402,1,2,0
39578403,1,1,6
39578404,1,1,6
39578404,2,1,6
39578404,3,2,0
39581301,1,2,0
39581301,2,2,0
39592201,1,2,0
39592201,2,2,0
39592201,3,1,6
39592201,4,2,0
39592202,1,2,0
39592202,2,2,0
39592202,3,2,0
39592202,4,2,0
39592203,1,2,0
39592204,1,2,0
39592204,2,2,0
39592204,3,2,0
39594801,1,2,0
39594801,2,2,0
39594801,3,2,0
39594801,4,2,0
39594801,5,2,0
39594802,1,1,6
39594802,2,2,0
39594802,3,1,6
39594802,4,2,0
39594802,5,2,0
39595601,1,2,0
39595601,2,2,0
39595602,1,1,1
39595602,2,2,0
39595602,3,1,6
39595602,4,1,6
39595602,5,2,0
39595603,1,1,6
39595603,2,2,0
39595603,3,2,0
39595603,4,2,0
39595603,5,2,0
39597201,1,1,6
39597201,2,2,0
39597201,3,1,6
39597201,4,2,0
39597201,5,2,0
39597202,1,1,6
39597202,2,2,0
39597202,3,1,6
39597202,4,1,6
39597202,5,1,6
39597202,6,2,0
39597203,1,1,1
39597203,2,2,0
39597204,1,1,2
39597204,2,2,0
39597205,1,1,6
39597205,2,2,0
39597205,3,2,0
39597205,4,2,0
39597206,1,1,6
39597206,2,1,6
39597206,3,2,0
39597209,1,2,0
39597209,2,2,0
39597209,3,2,0
39597211,1,1,1
39597211,2,2,0
39597211,3,1,6
39601401,1,1,6
39601401,2,2,0
39601401,3,2,0
39601401,4,2,0
40571601,1,2,0
40571601,2,2,0
40571601,3,2,0
40571601,4,2,0
40571601,5,2,0
40571601,6,2,0
40579101,1,1,4
40579101,2,2,0
40579101,3,2,0
40579101,4,2,0
40581401,1,2,0
41526901,1,2,0
41526901,2,2,0
41567801,1,2,0
41567801,2,1,6
41572501,1,2,0
41572501,2,2,0
41572501,3,2,0
41572501,4,1,6
41572501,5,2,0
42532201,1,2,0
42532201,2,2,0
42540501,1,2,0
42540501,2,1,6
42540501,3,2,0
42547501,1,2,0
42547501,2,2,0
42547501,3,2,0
42547501,4,2,0
42547502,1,1,6
42547502,2,2,0
42547502,3,2,0
42547502,4,1,6
42552001,1,2,0
42552002,1,1,6
42552002,2,2,0
42552002,3,2,0
42552002,4,2,0
43541301,1,2,0
43541301,2,1,6
43541302,1,2,0
43541302,2,1,1
44569501,1,2,0
44569501,2,2,0
44569501,3,1,6
44569501,4,2,0
44569501,5,1,2
44569501,6,2,0
44569502,1,2,0
44569502,2,2,0
44569502,3,2,0
44569502,4,2,0
44569502,5,2,0
44569504,1,2,0
44569504,2,2,0
44569504,3,1,6
44569504,4,2,0
44569504,5,2,0
44569504,6,2,0
44569504,7,2,0
44584801,1,1,6
44584801,2,2,0
44584801,3,2,0
44584803,1,2,0
44584803,2,2,0
44584803,3,2,0
44584803,4,2,0
44584804,1,1,6
44584804,2,1,6
44584804,3,2,0
44584804,4,2,0
44584805,1,1,6
44584805,2,1,6
44584805,3,2,0
44584805,4,2,0
44584805,5,2,0
44584805,6,2,0
44584806,1,1,1
44584806,2,2,0
44584807,1,1,6
44584807,2,1,6
44584807,3,2,0
44584809,1,1,6
44584809,2,2,0
44584809,3,2,0
44584809,4,2,0
44584811,1,2,0
44584811,2,1,1
44584811,3,2,0
44584812,1,1,6
44584812,2,2,0
44584812,3,2,0
44584812,4,2,0
44584812,5,2,0
44584813,1,2,0
44584813,2,2,0
44584813,3,2,0
44584814,1,1,6
44584814,2,2,0
44584814,3,2,0
44584815,1,2,0
44584815,2,2,0
44584815,3,2,0
44584816,1,2,0
44584816,2,2,0
44584817,1,1,1
44584817,2,2,0
44584817,3,1,1
44584818,1,1,1
44584818,2,2,0
44584818,3,2,0
44584819,1,1,6
44584819,2,2,0
44584819,3,2,0
44584819,4,2,0
44584819,5,2,0
44584821,1,2,0
44584821,2,2,0
44584822,1,2,0
44584822,2,2,0
44584822,3,2,0
44584822,4,2,0
44584822,5,2,0
44584823,1,2,0
44584823,2,2,0
44584823,3,2,0
44584823,4,2,0
44584824,1,2,0
44584824,2,2,0
44584824,3,2,0
44584825,1,2,0
44584825,2,2,0
44584825,3,1,6
44584826,1,1,6
44584826,2,1,6
44584826,3,2,0
44584826,4,2,0
44584826,5,2,0
44584826,6,2,0
44584827,1,1,6
44584827,2,2,0
44584827,3,2,0
44584827,4,1,6
44584828,1,1,6
44584828,2,1,6
44584828,3,2,0
44584828,4,2,0
44584828,5,2,0
44584829,1,1,6
44584829,2,1,6
44584829,3,2,0
44584829,4,2,0
44584830,1,2,0
44584830,2,2,0
44584832,1,2,0
44584832,2,2,0
44584832,3,2,0
44584833,1,1,6
44584833,2,2,0
44584833,3,1,6
44584833,4,2,0
44584833,5,2,0
44584834,1,2,0
44584834,2,2,0
44584834,3,2,0
44584834,4,2,0
44584835,1,1,6
44584835,2,2,0
44584835,3,2,0
44584835,4,2,0
44584835,5,2,0
44584836,1,1,2
44584836,2,2,0
44584837,1,1,6
44584837,2,2,0
44584837,3,2,0
44584838,1,2,0
44584838,2,2,0
44584839,1,2,0
44584839,2,2,0
44584840,1,1,4
44584840,2,2,0
44584840,3,2,0
44584840,4,2,0
44587001,1,2,0
44587002,1,2,0
44587002,2,2,0
44587002,3,2,0
44587002,4,1,1
44587003,1,1,6
44587003,2,2,0
44587003,3,2,0
44589801,1,1,4
44592801,1,2,0
44592801,2,1,6
44592801,3,2,0
44592801,4,2,0
44592801,5,2,0
44592801,6,2,0
44592801,7,2,0
44592801,8,2,0
44592802,1,1,6
44592802,2,2,0
44592802,3,2,0
44592802,4,2,0
44592802,5,2,0
44596502,1,1,8
44596502,2,2,0
44596502,3,2,0
44596502,4,2,0
44596503,1,2,0
44596503,2,2,0
44596503,3,2,0
44596503,4,2,0
44596504,1,2,0
44596504,2,2,0
44596504,3,2,0
44596504,4,2,0
44596504,5,2,0
44600601,1,2,0
44600601,2,2,0
44600601,3,2,0
44600601,4,2,0
44600601,5,2,0
44603206,1,1,1
44603206,2,2,0
44603206,3,1,6
44603206,4,2,0
44603206,5,2,0
44603207,1,2,0
44603207,2,2,0
44603207,3,1,6
44603207,4,2,0
44603211,1,2,0
44603211,2,2,0
44603211,3,1,6
44603212,1,2,0
44603212,2,2,0
44603212,3,2,0
44603212,4,2,0
44603212,5,2,0
44603214,1,2,0
44603214,2,2,0
44603214,3,2,0
44603214,4,2,0
44603214,5,2,0
44603215,1,1,6
44603215,2,2,0
44603215,3,2,0
44603215,4,1,6
44603215,5,2,0
44603217,1,2,0
44603217,2,2,0
44603218,1,2,0
44603218,2,2,0
44603218,3,2,0
44603219,1,2,0
44603219,2,2,0
44603219,3,2,0
44603220,1,2,0
44603220,2,2,0
44603220,3,2,0
44603220,4,2,0
44603221,1,2,0
44603221,2,2,0
44603221,3,1,6
44603221,4,2,0
44603221,5,2,0
44606801,1,2,0
44606801,2,2,0
44606802,1,2,0
44606802,2,2,0
44606802,3,2,0
44606802,4,2,0
44606802,5,2,0
44606804,1,2,0
44606804,2,2,0
44606804,3,2,0
44606804,4,2,0
44606805,1,2,0
44606805,2,2,0
44606805,3,2,0
44617002,1,1,2
44617002,2,2,0
44617002,3,2,0
44617002,4,2,0
44617005,1,2,0
44617005,2,1,6
44617005,3,1,6
44617005,4,2,0
44617006,1,2,0
44617006,2,2,0
44617006,3,2,0
44617006,4,2,0
44617007,1,2,0
44617007,2,2,0
44617007,3,2,0
44617007,4,2,0
44617007,5,2,0
44617008,1,1,6
44617008,2,2,0
44617008,3,1,6
44617008,4,2,0
44617008,5,1,6
44617009,1,2,0
44617009,2,1,6
44617009,3,2,0
44617009,4,2,0
44617010,1,2,0
44617010,2,1,8
44617010,3,2,0
44617011,1,2,0
44617011,2,1,6
44617011,3,2,0
44617012,1,2,0
44617012,2,2,0
44617012,3,2,0
44617012,4,2,0
44617013,1,2,0
44617013,2,2,0
44617013,3,2,0
44617013,4,2,0
44617013,5,2,0
44617013,6,2,0
44617013,7,2,0
44617014,1,2,0
44617014,2,2,0
44617014,3,2,0
44617014,4,2,0
44617014,5,2,0
44617015,1,1,6
44617015,2,2,0
44617015,3,2,0
44617016,1,1,6
44617016,2,2,0
44617016,3,2,0
44617016,4,2,0
92522501,1,1,6
92522501,2,2,0
92522503,1,1,6
92522503,2,2,0
92522503,3,2,0
92522503,4,2,0
92522504,1,1,6
92522504,2,2,0
92522504,3,2,0
92522504,4,2,0
92522504,5,2,0
92522505,1,2,0
92522505,2,1,6
92522505,3,1,1
92522507,1,1,6
92522507,2,2,0
92522507,3,2,0
92522508,1,2,0
92522508,2,2,0
92522508,3,2,0
92522508,4,1,6
92522509,1,1,1
92522509,2,2,0
92522509,3,2,0
92529501,1,1,5
92529501,2,2,0
92529501,3,2,0
92529501,4,2,0
92529501,5,2,0
92529502,1,1,6
92529502,2,1,6
92529502,3,2,0
92529502,4,2,0
92529503,1,2,0
92529503,2,2,0
92529503,3,2,0
92529503,4,2,0
92529504,1,1,1
92529505,1,1,6
92529506,1,1,6
92529506,2,2,0
92529506,3,2,0
92529506,4,2,0
92529507,1,1,6
92529507,2,2,0
92529508,1,2,0
92529508,2,1,6
92529509,1,1,6
92529509,2,2,0
92529509,3,1,7
92529510,1,1,6
92529510,2,2,0
92529511,1,2,0
92529511,2,2,0
92529511,3,2,0
92529511,4,2,0
92529512,1,1,6
92529512,2,2,0
92529512,3,2,0
92529512,4,2,0
92529513,1,2,0
92529513,2,1,6
92529514,1,2,0
92529514,2,1,6
92529515,1,1,6
92529515,2,2,0
92529515,3,2,0
92529515,4,2,0
92529515,5,2,0
92529515,6,2,0
92529516,1,2,0
92529516,2,1,6
92529516,3,2,0
92529516,4,2,0
92529601,1,1,6
92529601,2,2,0
92529601,3,2,0
92529601,4,2,0
92529601,5,2,0
92529602,1,2,0
92529602,2,2,0
92529602,3,2,0
92529602,4,2,0
92529603,1,2,0
92529603,2,2,0
92529604,1,1,6
92529604,2,2,0
92529604,3,2,0
92529604,4,2,0
92529604,5,2,0
92529604,6,2,0
92529605,1,1,6
92529605,2,2,0
92529605,3,2,0
92529605,4,2,0
92529606,1,2,0
92529606,2,2,0
92529606,3,2,0
92529607,1,1,6
92529607,2,2,0
92529607,3,2,0
92529607,4,2,0
92529607,5,2,0
92529608,1,2,0
92529608,2,2,0
92529609,1,1,6
92529609,2,2,0
92529609,3,2,0
92529609,4,2,0
92529609,5,2,0
92529609,6,2,0
92529611,1,1,6
92529612,1,1,6
92529612,2,2,0
92529612,3,2,0
92529613,1,1,6
92529613,2,1,6
92529613,3,2,0
92529613,4,2,0
92529613,5,2,0
92529614,1,1,2
92529614,2,2,0
92529615,1,1,1
92529615,2,1,6
92529615,3,1,6
92529615,4,2,0
92529616,1,1,6
92529616,2,1,6
92529616,3,2,0
92529616,4,2,0
92529617,1,2,0
92529618,1,1,6
92529618,2,2,0
92529618,3,2,0
92529618,4,2,0
92529618,5,2,0
92529619,1,1,6
92529619,2,2,0
92529619,3,2,0
92529619,4,2,0
92529620,1,1,6
92529620,2,2,0
92529620,3,2,0
92529620,4,2,0
107508102,1,1,1
107508102,2,1,6
107508102,3,1,1
107508102,4,2,0
107508103,1,2,0
107508103,2,2,0
107508103,3,2,0
107508103,4,2,0
107513401,1,2,0
107513401,2,2,0
107513402,1,1,2
107513402,2,2,0
107513403,1,2,0
107513403,2,2,0
107513403,3,2,0
107513403,4,2,0
107513403,5,2,0
107515101,1,2,0
107515101,2,2,0
107515101,3,2,0
107515101,4,2,0
107515101,5,2,0
107515101,6,2,0
107515101,7,2,0
107518801,1,1,6
107518801,2,2,0
107518801,3,2,0
107518801,4,2,0
107519101,1,2,0
107519102,1,2,0
107519102,2,2,0
107519102,3,2,0
107519102,4,2,0
107519102,5,2,0
600019,1,2,0
600019,2,2,0
600032,1,2,0
600032,2,2,0
600032,3,2,0
600046,1,1,6
600055,1,2,0
600055,2,1,6
600057,1,1,6
600057,2,1,6
600057,3,2,0
600057,4,2,0
600057,5,2,0
600093,1,2,0
600093,2,1,6
600151,1,2,0
600151,2,2,0
600151,3,1,6
600151,4,2,0
600166,1,2,0
600166,2,2,0
600166,3,2,0
600170,1,2,0
600170,2,2,0
600170,3,2,0
600180,1,1,6
600180,2,2,0
600180,3,2,0
600184,1,2,0
600184,2,2,0
600184,3,2,0
600191,1,1,6
600191,2,2,0
600191,3,2,0
600204,1,1,1
600204,2,2,0
600204,3,2,0
600204,4,2,0
600207,1,2,0
600207,2,1,6
600251,1,2,0
600251,2,1,6
600260,1,2,0
600260,2,2,0
600260,3,1,1
600260,4,2,0
600260,5,2,0
600260,6,1,6
600281,1,2,0
600281,2,2,0
600281,3,2,0
600281,4,2,0
600281,5,2,0
600281,6,2,0
600281,7,2,0
600282,1,2,0
600282,2,2,0
600282,3,2,0
600287,1,2,0
600287,2,2,0
600287,3,2,0
600287,4,2,0
600287,5,2,0
600292,1,2,0
600292,2,2,0
600292,3,2,0
600292,4,2,0
600292,5,2,0
600292,6,2,0
600328,1,2,0
600328,2,1,6
600328,3,2,0
600328,4,2,0
600332,1,2,0
600332,2,2,0
600332,3,2,0
600335,1,2,0
600335,2,2,0
600335,3,2,0
600340,1,2,0
600340,2,2,0
600340,3,2,0
600340,4,2,0
600340,5,2,0
600344,1,2,0
600344,2,2,0
600344,3,2,0
600347,1,2,0
600347,2,2,0
600347,3,2,0
600349,1,1,6
600349,2,2,0
600349,3,1,6
600355,1,2,0
600355,2,2,0
600355,3,2,0
600361,1,2,0
600361,2,2,0
600370,1,2,0
600370,2,2,0
600370,3,2,0
600370,4,2,0
600370,5,2,0
600371,1,1,1
600371,2,2,0
600371,3,2,0
600371,4,2,0
600401,1,2,0
600403,1,2,0
600404,1,2,0
600404,2,2,0
600404,3,2,0
600404,4,2,0
600404,5,2,0
600410,1,2,0
600410,2,2,0
600410,3,2,0
600410,4,2,0
600411,1,2,0
600411,2,2,0
600411,3,2,0
600411,4,1,6
600414,1,2,0
600414,2,2,0
600414,3,2,0
600430,1,2,0
600430,2,1,2
600438,1,1,2
600438,2,2,0
600438,3,2,0
600474,1,1,1
600474,2,2,0
600474,3,2,0
600474,4,2,0
600474,5,2,0
600500,1,2,0
600500,2,2,0
600567,1,1,6
600567,2,2,0
600567,3,2,0
600567,4,2,0
600573,1,1,6
600573,2,1,6
600573,3,2,0
600573,4,2,0
600577,1,1,2
600577,2,2,0
600577,3,2,0
600577,4,2,0
600577,5,1,6
600588,1,1,2
600588,2,1,6
600588,3,2,0
600601,1,1,6
600601,2,2,0
600601,3,2,0
600601,4,1,6
600602,1,1,6
600602,2,2,0
600602,3,2,0
600602,4,2,0
600602,5,2,0
600602,6,2,0
600618,1,1,6
600618,2,2,0
600619,1,2,0
600619,2,2,0
600623,1,2,0
600623,2,1,6
600623,3,1,6
600655,1,2,0
600655,2,1,6
600656,1,1,2
600656,2,2,0
600656,3,2,0
600656,4,2,0
600673,1,2,0
600673,2,2,0
600690,1,1,6
600690,2,1,6
600690,3,1,6
600690,4,2,0
600690,5,2,0
600690,6,2,0
600692,1,1,6
600692,2,1,6
600692,3,2,0
600692,4,2,0
600694,1,1,6
600694,2,2,0
600694,3,2,0
600694,4,2,0
600699,1,2,0
600699,2,2,0
600699,3,2,0
600699,4,2,0
600699,5,2,0
600706,1,1,6
600706,2,2,0
600706,3,2,0
600706,4,2,0
600706,5,2,0
600734,1,1,1
600734,2,2,0
600734,3,2,0
600734,4,2,0
600734,5,2,0
600737,1,2,0
600737,2,1,6
600737,3,1,6
600737,4,2,0
600746,1,2,0
600746,2,1,2
600746,3,1,6
600759,1,1,3
600759,2,2,0
600759,3,2,0
600759,4,2,0
600759,5,2,0
600816,1,1,6
600816,2,2,0
600816,3,1,6
600816,4,2,0
600816,5,2,0
600828,1,1,6
600828,2,2,0
600828,3,2,0
600828,4,2,0
600828,5,2,0
600828,6,2,0
600833,1,2,0
600833,2,1,2
600833,3,2,0
600833,4,2,0
600833,5,2,0
600835,1,2,0
600838,1,1,2
600838,2,2,0
600838,3,2,0
600838,4,2,0
600846,1,2,0
600846,2,1,6
600846,3,2,0
600862,1,1,2
600862,2,2,0
600862,3,1,6
600862,4,1,6
600882,1,1,6
600882,2,2,0
600882,3,2,0
600906,1,1,6
600906,2,1,6
600906,3,2,0
600906,4,2,0
600913,1,1,2
600913,2,1,6
600913,3,1,6
600913,4,2,0
600913,5,1,2
600913,6,2,0
600913,7,2,0
600915,1,1,4
600915,2,1,6
600915,3,2,0
600915,4,2,0
600930,1,1,6
600975,1,2,0
600975,2,2,0
600975,3,1,6
600975,4,1,6
600975,5,2,0
600987,1,2,0
600987,2,2,0
600987,3,2,0
600987,4,2,0
601025,1,1,6
601025,2,1,6
601027,1,1,2
601027,2,2,0
601027,3,2,0
601027,4,2,0
601041,1,1,6
601041,2,2,0
601041,3,1,6
601041,4,1,6
601044,1,2,0
601044,2,2,0
601044,3,2,0
601082,1,2,0
601082,2,2,0
601135,1,1,6
601135,2,1,6
601135,3,2,0
601171,1,2,0
601171,2,2,0
601217,1,1,6
601217,2,2,0
601217,3,1,6
601287,1,2,0
601287,2,2,0
601287,3,2,0
601293,1,1,6
601293,2,2,0
601293,3,2,0
601293,4,2,0
601293,5,2,0
601330,1,1,6
601330,2,1,6
601330,3,1,6
601330,4,1,6
601330,5,1,6
601330,6,1,6
601330,7,1,6
601689,1,1,6
601689,2,1,6
601710,1,1,6
601710,2,1,6
601991,1,2,0
601991,2,1,6
601991,3,1,6
602007,1,2,0
602007,2,2,0
602007,3,2,0
602029,1,1,2
602029,2,2,0
602029,3,2,0
602029,4,2,0
602081,1,1,6
602081,2,1,6
602081,3,2,0
602081,4,2,0
602097,1,1,6
602097,2,2,0
602097,3,1,6
602097,4,2,0
602100,1,1,6
602100,2,1,6
602100,3,2,0
602100,4,2,0
602108,1,1,6
602108,2,2,0
602108,3,2,0
602108,4,2,0
602108,5,2,0
602119,1,1,6
602119,2,2,0
602119,3,2,0
602119,4,2,0
602119,5,2,0
602129,1,1,6
602129,2,2,0
602129,3,2,0
602131,1,1,6
602131,2,2,0
602131,3,2,0
602131,4,1,6
602131,5,2,0
602131,6,2,0
602144,1,2,0
602144,2,2,0
602144,3,2,0
602144,4,2,0
602144,5,2,0
602164,1,1,6
602168,1,1,6
602168,2,1,6
602224,1,2,0
602224,2,2,0
602224,3,2,0
602224,4,2,0
602224,5,2,0
602224,6,2,0
602225,1,1,6
602225,2,1,6
602225,3,2,0
602225,4,2,0
602225,5,2,0
602264,1,1,2
602264,2,1,2
602264,3,2,0
602264,4,2,0
602266,1,1,6
602266,2,2,0
602266,3,1,6
602266,4,2,0
602266,5,2,0
602277,1,1,2
602277,2,1,6
602277,3,1,6
602277,4,2,0
602277,5,2,0
602284,1,1,6
602284,2,1,6
602284,3,2,0
602284,4,2,0
602336,1,1,6
602336,2,2,0
602336,3,2,0
602360,1,1,6
602360,2,1,6
602360,3,2,0
602360,4,2,0
602369,1,1,6
602369,2,2,0
602369,3,2,0
602372,1,1,6
602372,2,2,0
602372,3,2,0
602377,1,1,6
602377,2,2,0
602377,3,2,0
602377,4,2,0
602377,5,1,6
602377,6,2,0
602377,7,2,0
602377,8,2,0
602377,9,2,0
602387,1,1,6
602387,2,1,6
602395,1,1,6
602395,2,2,0
602395,3,2,0
602395,4,2,0
602563,1,1,6
602563,2,1,6
602563,3,1,6
602569,1,1,6
602571,1,1,6
602599,1,1,6
602599,2,1,6
602599,3,2,0
602599,4,2,0
602599,5,2,0
602694,1,2,0
602694,2,1,6
602738,1,1,6
602738,2,1,6
602991,1,1,6
602998,1,1,6
602998,2,1,6
603026,1,1,6
603026,2,1,6
603037,1,1,6
603037,2,1,6
603037,3,1,6
603037,4,1,6
603037,5,1,6
603037,6,2,0
603037,7,2,0
603037,8,2,0
603037,9,2,0
603037,10,2,0
603042,1,2,0
603042,2,1,6
603042,3,2,0
603044,1,1,6
603044,2,1,6
603044,3,1,6
603044,4,2,0
603053,1,2,0
603053,2,1,6
603053,3,1,6
603053,4,1,6
603053,5,2,0
603064,1,2,0
603064,2,1,6
603064,3,1,6
603079,1,1,6
603079,2,1,6
603079,3,2,0
603079,4,2,0
603081,1,1,6
603091,1,1,6
603091,2,1,6
603091,3,2,0
603091,4,1,6
603091,5,1,0
603091,6,1,6
603094,1,1,6
603094,2,1,6
603094,3,2,0
603099,1,1,6
603099,2,1,6
603099,3,1,6
603099,4,2,0
603099,5,2,0
603114,1,1,6
603114,2,2,0
603114,3,2,0
603118,1,1,6
603118,2,2,0
603126,1,1,6
603126,2,2,0
603126,3,2,0
603133,1,1,2
603133,2,1,6
603133,3,1,6
603133,4,1,6
603133,5,2,0
603133,6,2,0
603133,7,2,0
603134,1,1,6
603134,2,1,6
603134,3,2,0
603149,1,1,6
603149,2,2,0
603149,3,1,6
603149,4,2,0
603154,1,1,1
603154,2,1,6
603154,3,1,6
603154,4,2,0
603159,1,1,6
603159,2,1,6
603180,1,2,0
603180,2,2,0
603180,3,2,0
603188,1,1,1
603188,2,2,0
603188,3,1,6
603188,4,2,0
603193,1,1,6
603193,2,1,6
603193,3,2,0
603193,4,2,0
603204,1,1,6
603204,2,2,0
603204,3,2,0
603204,4,2,0
603223,1,1,6
603223,2,1,6
603227,1,1,6
603227,2,1,6
603227,3,2,0
603227,4,2,0
603227,5,2,0
603232,1,1,6
603232,2,1,6
603232,3,2,0
603232,4,2,0
603235,1,1,6
603235,2,1,6
603235,3,2,0
603243,1,1,6
603243,2,1,6
603248,1,1,6
603248,2,1,6
603248,3,2,0
603264,1,1,6
603264,2,1,6
603268,1,1,6
603268,2,1,6
603268,3,2,0
603268,4,2,0
603268,5,2,0
603288,1,1,6
603288,2,1,2
603288,3,2,0
603292,1,2,0
603294,1,2,0
603294,2,2,0
603304,1,1,6
603304,2,2,0
603304,3,2,0
603304,4,2,0
603308,1,2,0
603308,2,2,0
603314,1,2,0
603314,2,2,0
603374,1,2,0
603374,2,1,6
603374,3,2,0
603377,1,1,6
603377,2,2,0
603377,3,2,0
603377,4,2,0
603377,5,2,0
603378,1,2,0
603378,2,2,0
603378,3,2,0
603378,4,2,0
603378,5,2,0
603417,1,1,6
603417,2,2,0
603417,3,2,0
603421,1,1,4
603421,2,1,6
603421,3,2,0
603432,1,2,0
603432,2,2,0
603432,3,2,0
603440,1,2,0
603440,2,2,0
603440,3,2,0
603440,4,2,0
603440,5,2,0
603463,1,2,0
603464,1,1,6
603464,2,1,6
603464,3,1,6
603464,4,2,0
603464,5,2,0
603464,6,2,0
603464,7,2,0
603472,1,2,0
603472,2,2,0
603472,3,1,6
603474,1,1,6
603474,2,1,6
603474,3,2,0
603474,4,2,0
603474,5,2,0
603474,6,2,0
603480,1,2,0
603480,2,2,0
603480,3,1,6
603480,4,2,0
603480,5,2,0
603494,1,2,0
603494,2,1,6
603494,3,2,0
603504,1,1,6
603504,2,2,0
603506,1,1,6
603506,2,2,0
603506,3,1,6
603517,1,1,6
603517,2,1,6
603524,1,2,0
603524,2,1,6
603524,3,2,0
603530,1,2,0
603530,2,2,0
603530,3,1,6
603531,1,2,0
603531,2,2,0
603535,1,2,0
603535,2,2,0
603535,3,2,0
603535,4,2,0
603535,5,2,0
603555,1,2,0
603555,2,2,0
603555,3,1,6
603555,4,2,0
603561,1,2,0
603561,2,2,0
603561,3,2,0
603561,4,2,0
603561,5,2,0
603564,1,2,0
603564,2,2,0
603564,3,2,0
603567,1,1,6
603568,1,1,6
603568,2,2,0
603568,3,1,6
603593,1,2,0
603593,2,1,6
603593,3,1,1
603595,1,1,6
603595,2,2,0
603598,1,1,6
603598,2,2,0
603606,1,1,3
603606,2,1,6
603606,3,1,6
603606,4,2,0
603617,1,2,0
603617,2,1,6
603647,1,1,6
603647,2,2,0
603647,3,1,6
603652,1,2,0
603652,2,1,6
603660,1,1,6
603660,2,2,0
603660,3,1,6
603686,1,1,6
603686,2,2,0
603720,1,1,6
603720,2,1,6
603734,1,1,6
603734,2,2,0
603738,1,1,6
603738,2,1,6
603738,3,2,0
603738,4,2,0
603738,5,2,0
603738,6,2,0
603738,7,2,0
603798,1,1,6
603798,2,1,2
603826,1,1,6
603826,2,1,6
603826,3,2,0
603840,1,1,6
603840,2,1,6
603840,3,2,0
603840,4,2,0
603852,1,1,6
603874,1,1,6
603874,2,1,6
603874,3,2,0
603900,1,1,6
603900,2,1,6
603926,1,1,6
603926,2,2,0
603960,1,2,0
603960,2,1,6
603960,3,1,6
603960,4,2,0
603963,1,2,0
603963,2,2,0
603971,1,1,6
603971,2,1,6
603971,3,2,0
603981,1,1,6
603981,2,2,0
603981,3,1,6
603981,4,2,0
603983,1,1,6
603983,2,2,0
603983,3,2,0
603999,1,2,0
603999,2,2,0
604005,1,2,0
604007,1,2,0
604007,2,2,0
604007,3,2,0
604007,4,2,0
604009,1,2,0
604009,2,2,0
604015,1,2,0
604015,2,2,0
604015,3,2,0
604030,1,2,0
604030,2,2,0
604030,3,2,0
604030,4,2,0
604036,1,2,0
604036,2,2,0
604048,1,1,6
604048,2,2,0
604048,3,2,0
604048,4,2,0
604055,1,1,2
604055,2,2,0
604057,1,1,6
604057,2,1,1
604057,3,2,0
604057,4,1,6
604057,5,2,0
604062,1,2,0
604062,2,1,1
604062,3,2,0
604062,4,2,0
604062,5,2,0
604085,1,1,3
604085,2,1,6
604085,3,2,0
604091,1,2,0
604091,2,2,0
604093,1,2,0
604093,2,2,0
604093,3,2,0
604093,4,2,0
604101,1,1,6
604101,2,1,6
604101,3,1,6
604101,4,1,6
604102,1,1,6
604102,2,2,0
604102,3,2,0
604102,4,2,0
604103,1,1,6
604103,2,2,0
604103,3,1,6
604103,4,2,0
604103,5,2,0
604125,1,2,0
604125,2,1,6
604130,1,1,6
604130,2,1,6
604130,3,1,6
604130,4,2,0
604130,5,2,0
604144,1,1,6
604144,2,2,0
604144,3,1,6
604144,4,2,0
604144,5,2,0
604144,6,2,0
604153,1,2,0
604153,2,1,6
604153,3,1,6
604167,1,1,6
604167,2,1,6
604167,3,1,6
604167,4,1,6
604167,5,2,0
604167,6,2,0
604175,1,1,6
604175,2,2,0
604181,1,2,0
604181,2,2,0
604181,3,1,6
604184,1,2,0
604184,2,2,0
604184,3,2,0
604184,4,2,0
604184,5,2,0
604184,6,2,0
604193,1,2,0
604193,2,2,0
604193,3,2,0
604193,4,2,0
604193,5,2,0
604197,1,1,6
604197,2,2,0
604197,3,2,0
604197,4,2,0
604197,5,2,0
604213,1,1,6
604213,2,1,6
604248,1,2,0
604248,2,1,6
604248,3,1,6
604248,4,2,0
604248,5,2,0
604254,1,2,0
604254,2,2,0
604267,1,1,6
604267,2,2,0
604267,3,2,0
604267,4,2,0
604267,5,1,6
604267,6,2,0
604295,1,1,6
604295,2,2,0
604295,3,2,0
604295,4,2,0
604295,5,2,0
604301,1,2,0
604301,2,2,0
604302,1,2,0
604302,2,2,0
604302,3,2,0
604302,4,2,0
604314,1,2,0
604314,2,1,6
604314,3,2,0
604314,4,2,0
604314,5,2,0
604325,1,1,6
604325,2,2,0
604325,3,2,0
604325,4,2,0
604332,1,2,0
604332,2,1,6
604332,3,2,0
604333,1,2,0
604333,2,2,0
604333,3,1,6
604335,1,1,1
604335,2,2,0
604335,3,1,6
604335,4,1,6
604338,1,1,6
604338,2,1,6
604338,3,2,0
604340,1,1,6
604340,2,1,6
604341,1,2,0
604343,1,2,0
604351,1,1,6
604351,2,1,6
604353,1,1,6
604353,2,1,6
604353,3,1,6
604353,4,2,0
604353,5,2,0
604365,1,1,6
604365,2,1,6
604365,3,2,0
604365,4,2,0
604370,1,1,6
604370,2,1,6
604370,3,2,0
604370,4,2,0
604370,5,2,0
604376,1,1,6
