IDFolio,IDNumVehiculo,TipoVehiculo,IDMarca,AgnoFabricacion,Cilindrada,TipoMotor,SelloVerde,VehiculoEmpresa,TieneTag,trabajo,Modelo
39019010,216,3,269,2011,2500,2,1,2,2,2,terrano             
39019012,217,1,279,2008,1400,1,1,2,2,2,c3                  
39019013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39019017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39033001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39033003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39033004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39033011,213,3,269,1998,2000,1,1,2,2,2,terrano             
39033014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39036003,211,1,279,1997,1600,1,1,2,2,2,sx306               
39036007,212,1,83,1993,1500,1,2,2,2,2,raizer              
39036010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39036011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39036012,213,5,110,2012,1400,2,1,2,2,-1,doblo               
39044006,203,3,356,2012,2400,1,1,2,2,2,glx sport           
39044012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39044014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39045006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39045012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39045013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39045018,208,3,118,1998,4500,1,2,2,2,2,ranger              
39045018,209,3,71,2006,3000,2,1,2,2,2,4x4                 
39045021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39047005,200,1,302,2011,1600,1,1,2,2,2,clio                
39047022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39047900,210,1,38,2013,2500,1,1,2,2,2,x6m                 
39047901,192,3,182,2009,1800,1,1,2,2,2,x100                
39047902,193,3,73,2010,1500,1,1,2,2,2,jeep                
39049020,212,3,356,1988,1000,1,2,2,2,2,cj410               
39049026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39049074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39049084,209,3,1,2011,2500,2,1,2,2,2,rexton              
39049084,210,3,231,2009,2500,2,1,2,2,2,no sabe             
39049084,211,1,367,2009,1600,1,1,2,2,2,yaris               
39049091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39064007,318,3,182,2013,2600,2,1,2,2,2,wrangler            
39064043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
39064062,196,3,71,2010,2900,1,1,2,2,2,luv                 
39064062,197,3,352,2012,2400,1,1,2,-1,2,jeep                
39064080,204,1,279,2008,1600,1,1,2,2,2,premier             
39064080,205,1,83,2001,1600,2,1,2,2,2,lanos               
39064083,218,3,71,2012,2500,1,1,2,2,2,luv                 
39064900,309,1,75,2007,1600,1,1,2,2,2,picasso             
39064901,199,3,269,2012,2000,2,1,2,2,-1,hilux               
39064902,198,1,243,2012,2500,1,1,2,-1,2,250                 
39065022,194,3,367,2010,2500,1,1,2,2,2,hilux               
39065022,195,1,356,2002,1500,1,2,2,2,2,derko               
39065024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40003005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40003006,231,1,367,2005,1600,1,1,2,2,2,yaris               
40003006,232,1,367,1997,1600,1,1,2,2,2,tercel              
40003011,234,1,166,2010,2000,2,1,2,2,-1,accel               
40003013,230,1,197,1999,1500,1,1,2,2,2,avella              
40003014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40009004,297,3,118,2000,2500,1,1,2,2,2,ranger              
40009004,298,3,71,2011,2500,2,1,2,2,2,dimark              
40009004,299,2,356,2005,125,1,1,2,2,2,y125                
40009009,234,1,274,1997,1600,1,1,2,2,2,corsa               
40009010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40009013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40018013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40018015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40018019,226,1,71,2005,1600,1,1,2,2,2,aveo                
40018019,227,3,110,1999,1300,1,1,2,2,2,600                 
40018020,228,1,71,2000,1600,1,1,2,2,2,optra ls            
40018021,229,1,156,2000,1600,1,1,2,2,2,sedant              
40023004,235,5,250,1984,2400,1,2,2,2,2,l300                
40023008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40023011,223,1,71,2011,1400,1,1,2,2,2,orsa                
40023014,224,1,269,1992,1600,1,2,2,2,2,sentra              
40023014,225,1,367,2001,1500,1,1,2,2,2,yaris               
40023016,226,1,384,1998,1600,1,1,2,2,2,gol                 
40026002,227,3,156,2006,1600,1,1,2,2,2,pilot               
40026004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40026005,228,1,166,1994,1600,1,2,2,2,2,excel               
40026007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40026010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40028002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40028005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40028013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40028014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40028015,262,4,197,2010,3200,2,1,2,2,-1,vagon               
40028015,263,3,367,2013,3200,1,1,2,2,2,hummer              
40028016,280,1,352,2010,2000,1,1,2,2,2,legacy              
40028016,281,3,269,2012,2500,2,1,2,2,2,terrano             
40028020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40028025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40028026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40028900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40031003,238,3,242,2000,2000,1,1,2,2,2,doble cab 4x4       
40031006,296,2,104,2007,125,1,1,2,2,2,scooter             
40034005,229,3,250,2001,2500,2,1,2,2,2,DIESEL 25           
40034009,237,1,367,1993,1600,1,2,2,2,2,tercel              
40034010,236,1,367,2012,1600,1,1,2,2,-1,yaris               
40043018,252,1,71,2011,1800,1,1,2,2,2,corsa               
40043018,253,1,317,2005,2000,1,1,2,2,2,no sabe             
40043028,251,4,197,2006,2700,2,1,2,2,-1,besta               
40043065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40043068,254,1,197,2008,1600,1,1,2,2,2,motors              
40043073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40045005,162,6,166,2001,2400,1,1,2,2,2,h1sb                
40045011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40045014,149,1,71,2008,1600,1,1,2,2,2,optra               
40045038,150,1,356,1996,1600,1,2,2,2,2,Baleno              
40045041,161,1,110,2006,1800,1,1,2,2,2,palio               
40052006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40052014,169,1,352,2005,2000,1,1,2,2,2,IMPREZA             
40052014,170,1,118,2006,2000,1,2,2,2,2,MONDEO              
40052037,152,3,243,2012,3000,1,1,2,2,2,glx                 
40052037,153,3,243,2010,2800,1,1,2,2,2,glx                 
40052040,160,3,302,2012,2800,1,1,2,2,2,koleos              
40052040,161,1,317,2004,1800,1,1,2,2,2,sm7                 
40052902,163,3,367,2012,5600,1,1,2,2,2,TUNDRA              
40052902,164,1,248,2010,1600,1,1,2,2,2,COOPER S            
40052902,165,3,71,2011,3500,1,1,2,2,2,TRAVERSE            
40056001,157,1,356,2011,1600,1,1,2,2,2,sx4                 
40056003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40056004,166,1,367,2009,1600,1,1,2,2,2,AURIS               
40056005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
40056007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
41006008,311,1,197,2009,2000,1,1,2,2,2,sportage            
41006012,307,3,182,2009,2700,2,1,2,2,2,limeted             
41006015,309,1,279,2008,1600,1,1,2,2,2,206                 
41006015,310,1,367,2009,1600,1,1,2,2,2,yaris               
41006023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
41006025,308,1,71,2006,2000,1,1,2,-1,2,epica               
41014006,243,1,352,2001,2000,1,1,2,2,2,LEGACY              
41014006,244,3,118,2006,2000,1,1,2,2,2,RANGER              
41014009,240,1,274,1997,1800,1,1,2,2,2,vectra              
41014010,238,1,71,2011,2000,2,1,2,2,2,cruze               
41014010,239,3,70,2011,1600,1,1,2,2,2,tiggo               
41014018,258,3,95,2002,6000,1,1,2,-1,2,DURANGO             
41014018,259,3,166,2002,2000,1,1,2,2,2,SANTAMO             
41014018,260,1,95,2007,2000,1,1,2,2,2,COLIBER             
41014019,241,3,356,2008,2000,1,1,2,-1,2,gran nomade         
41014019,242,3,250,2012,2400,2,1,2,2,2,katana              
41014900,394,1,279,2005,1600,1,1,2,2,2,307                 
41014900,395,3,269,2007,3000,2,1,2,2,2,terreno             
41025005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
41025009,200,3,250,2011,3000,2,1,2,2,2,KATANA              
41025009,217,1,242,2008,1600,1,1,2,2,2,MAZDA 3             
41025010,186,3,347,2010,2400,2,1,2,2,2,KIRON               
41025013,185,3,347,2012,2000,2,1,2,2,2,ACCTION             
41025016,194,1,384,2011,1600,1,1,2,2,2,GOL                 
41033006,187,1,356,2012,1000,1,1,2,2,2,celerio             
41033014,180,1,71,2007,1600,1,1,2,2,2,aveo                
41033016,201,1,279,2012,1600,1,1,2,2,2,307                 
41033016,202,3,367,2013,2000,1,1,2,2,2,RAV 4               
41033017,181,1,356,2012,1100,1,1,2,2,2,alto                
41033019,197,1,356,2012,1600,1,1,2,2,2,sx4                 
41033022,365,1,166,2006,1400,1,1,2,2,2,getz                
41033022,366,1,250,2008,2000,1,1,2,2,2,lancer              
41033901,360,3,367,2013,2400,2,1,2,2,2,hailux              
41033901,361,3,269,2013,2000,2,1,2,2,2,                    
41033901,362,3,367,2011,1800,1,1,2,2,2,rav 4               
41033902,363,1,166,1999,2000,1,1,2,2,2,santamo             
41033902,364,5,75,2010,1600,2,1,2,2,2,berlingo            
41033903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
41044001,172,3,242,2013,2500,1,1,2,2,2,cx7                 
41044001,192,3,71,1996,5700,1,1,2,2,2,silverado           
41044001,193,1,279,2007,1600,1,1,2,2,2,206                 
41044006,198,1,279,2011,1600,1,1,2,2,2,308                 
41044006,199,3,384,2012,2000,2,1,2,2,2,TIJUAN              
41044014,174,1,384,2010,2000,1,1,2,2,2,bora                
41044014,175,1,384,2012,2000,1,1,-1,2,-1,bora                
41044017,182,3,166,2011,2500,1,1,2,2,2,santa fe            
41044017,183,1,71,2005,1300,1,1,2,2,2,corsa               
41044023,189,3,367,2011,2800,2,1,2,2,2,runner              
41051001,248,1,71,2006,1800,1,1,2,2,2,OPTRA               
41051001,249,1,384,2009,2000,1,1,2,2,2,PASAT               
41051003,226,1,75,2008,1600,2,1,2,2,2,picasso             
41051003,227,3,118,2009,2500,2,1,2,2,2,ranger              
41051003,228,1,367,2013,1500,1,1,2,2,2,yaris               
41051004,246,1,243,2012,2000,1,1,2,2,2,C180                
41051004,247,3,118,2012,2400,2,1,2,2,2,RANGER              
41051006,245,1,279,2002,1600,1,1,2,2,2,306                 
41051010,250,3,5,2012,2000,1,1,-1,2,-1,ZX                  
41051010,251,3,71,2001,2300,1,1,-1,2,-1,LUX                 
41051010,252,3,71,2005,4500,1,1,-1,2,-1,SILVERADO           
41066001,301,1,166,2002,1600,1,1,2,2,2,santamo             
41066002,331,3,269,2013,2500,1,1,2,2,2,x trailer           
41066003,302,1,269,2006,1600,1,1,2,2,2,platina             
41066004,330,3,269,2004,2700,2,1,2,2,2,terrano             
41066005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
41069002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
41069003,184,3,118,2006,1600,1,1,2,2,2,ECO SPORT           
41069005,176,1,352,2010,2800,1,1,2,2,2,NEW OUTBACK         
41069005,177,1,367,2005,2000,1,1,2,2,2,COROLA              
41069005,178,6,279,2001,1000,2,1,2,2,2,PARTNER             
41069005,179,6,279,2005,1000,2,1,2,2,2,PARTNER             
41069008,211,3,279,2013,2000,2,1,2,2,2,3008                
41069009,173,1,166,2011,1600,1,1,2,2,2,axel                
42000008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42000011,320,3,75,2008,1600,2,1,2,2,-1,berlingo            
42000011,321,3,75,2008,1600,2,1,2,2,-1,berlango            
42000023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42000026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42000900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42000901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42000902,286,1,166,2013,1000,1,1,2,2,2,I 10                
42000902,287,2,156,1998,10000,1,2,2,2,2,T 125               
42000903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42000904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42000905,288,1,71,2000,1300,1,1,2,2,2,Corsa               
42000905,289,1,110,2006,1200,1,1,2,2,2,Palio               
42003003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42003016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42003017,358,1,131,2012,1300,1,1,2,2,2,ck                  
42003017,401,3,269,2001,2000,2,1,2,2,2,TERRANO             
42003018,396,3,118,2010,3400,2,1,2,2,2,RANGER              
42003018,397,3,269,2009,2000,1,1,2,2,2,TERRANO             
42003019,357,4,158,2006,2400,2,1,2,2,-1,                    
42003019,400,1,367,2007,1600,1,1,2,2,2,YARIS               
42003020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42008013,329,3,75,2004,2400,1,1,2,2,2,510                 
42008023,322,1,317,2013,1600,1,1,2,2,2,sm3                 
42008032,323,1,118,2005,1600,1,1,2,2,2,fiesta              
42008036,326,3,269,2004,2500,2,1,2,2,2,terrano             
42008900,330,1,367,2013,1600,1,1,2,2,2,rp4                 
42008901,324,1,302,2011,1300,1,1,2,2,2,clio                
42008901,325,3,71,2000,2400,1,1,2,2,2,luv                 
42008902,327,1,367,2007,1500,1,1,2,2,2,yaris               
42008903,328,1,302,2000,1200,1,1,2,2,2,megane              
42013002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42013004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42013005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42013007,275,1,356,2001,1600,1,1,2,2,2,Valeno              
42013017,272,1,166,2010,1300,1,1,2,2,2,Acent               
42013017,273,1,110,2008,1300,1,1,2,2,2,Palio               
42013018,274,1,356,2000,1300,1,1,2,2,2,Hymny               
42013019,285,1,356,2011,800,1,1,2,2,2,Alto                
42017009,277,1,71,2009,1400,1,1,2,2,2,Aveo                
42017010,276,1,67,2013,1500,1,1,2,2,2,sedan               
42017011,282,1,367,2001,1600,1,1,2,2,2,Cobra               
42017017,278,1,269,1991,1500,1,2,2,2,2,super Saloon        
42017020,283,1,269,1998,2600,1,1,2,2,2,Patfinders          
42017020,284,1,176,2013,1300,1,1,2,2,2,J3                  
42017021,279,1,71,2010,1400,1,1,2,2,2,corsa               
42017024,280,3,71,2008,2400,2,1,2,2,-1,Dimax               
42017024,281,1,367,2006,1500,1,1,2,2,2,Yaris               
42017025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42017900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42036005,316,1,367,2010,1800,1,1,2,2,2,corolla             
42036012,317,1,269,2000,1500,1,1,2,2,2,centra              
42036020,319,1,242,1993,1600,1,2,2,2,2,323                 
42036022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42036025,315,1,197,2000,1600,1,1,2,2,2,xl                  
42036900,314,1,367,2010,1600,1,1,2,2,2,corola              
42036901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42036902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42053001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42053005,290,1,197,2008,1500,1,1,2,2,2,Ri0                 
42053028,293,1,197,2000,1000,1,1,2,2,2,Morning             
42053031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42053900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42053901,291,1,166,2007,1500,2,1,2,2,-1,Accent              
42053901,292,1,356,2010,800,1,1,2,2,2,Alto                
42063016,355,1,71,2006,1600,1,1,2,2,2,corsa               
42063017,353,1,367,2007,1300,1,1,2,2,2,yaris sport         
42063017,354,3,367,2011,2400,1,2,-1,2,-1,rav 4               
42063036,350,1,367,2007,1600,1,1,2,2,2,tercel              
42063036,351,1,242,1999,1500,1,1,2,2,2,3                   
42063038,352,3,166,2012,2400,1,1,2,2,2,santa fe            
42070004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42070017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42070028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42070031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42081004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42081005,171,3,156,1999,2000,1,2,2,2,2,crb                 
42081005,172,3,352,1988,2011,1,2,2,2,2,forester            
42081011,170,1,69,2010,2000,2,1,2,2,2,terrneono           
42081025,162,1,274,1998,1500,1,2,2,2,2,astra               
42081027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42093005,321,1,71,2006,1500,1,1,2,2,2,CORSA               
42093009,322,3,85,2010,1600,1,1,2,2,2,TERRIOS             
42093011,323,3,367,2013,2400,1,1,2,2,2,RAV4                
42093011,324,3,118,1999,2000,1,1,2,2,2,RANGER              
42093013,325,1,317,2013,1600,1,1,2,2,2,SM3                 
42093013,326,1,269,1995,1700,1,1,2,2,2,v-16                
42093013,327,6,18,1996,2700,2,1,2,2,2,XX                  
42093014,328,1,71,2008,1600,1,1,2,2,2,VIVAN               
42093014,329,1,242,1994,1600,1,2,2,2,2,323                 
42101002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42101006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42101009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42101010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42101011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42109004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42109006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42109009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42109010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
42109011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43001002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43001003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43001028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43001030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43001033,238,3,71,1990,1600,1,2,2,2,2,lux                 
43001036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43001900,237,1,83,2003,1600,1,1,2,2,2,nibura              
43001902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43001903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43022002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43022004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43022006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43022008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43022016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43040001,235,1,197,2003,1300,1,1,2,2,2,rio                 
43040006,236,1,75,2001,1900,2,1,2,2,2,melinco             
43040011,233,1,166,2005,1600,1,1,2,2,2,accent              
43040011,234,3,356,2004,1300,1,1,2,2,2,jimny               
43040012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
43040013,232,1,302,2012,1400,1,1,2,2,2,clio                
44008009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44008027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44008030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44008033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44008043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44014001,135,3,71,1994,2300,1,2,2,2,-1,LUV                 
44014002,134,8,197,1999,3500,2,1,2,2,-1,                    
44014003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44014012,136,1,279,1987,1800,1,2,2,2,2,504                 
44014015,230,3,367,2012,2400,2,1,2,2,2,hilux               
44014019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44014025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44014900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44023002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44023006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44023013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44023021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44023022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44033002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44033003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44033006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44033007,130,1,352,1998,2000,1,1,2,2,2,legacy              
44033009,131,1,384,2001,1600,1,2,2,2,2,polo                
44033010,132,1,85,1986,1300,1,2,2,2,2,CHERADE             
44042001,133,1,269,2003,3200,2,1,2,2,-1,terrano             
44042003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44042009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44042010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44042020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44042022,231,3,71,1991,2000,1,2,2,2,2,doble cabina        
44042024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
44042900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45014001,245,1,166,1995,1600,1,1,2,2,2,accent              
45014002,243,3,352,2006,2500,1,1,2,2,2,forester            
45014002,244,1,352,2000,1800,1,1,2,2,2,impreza             
45014004,241,1,166,2002,1600,1,1,2,2,2,accent              
45014005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45014015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45014021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45014900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45017005,248,3,367,2013,2400,1,1,2,2,2,rav 4               
45017006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45017008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
45017010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46014005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46014011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46014014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46014019,125,1,367,1994,1600,1,2,2,2,2,tercel              
46014020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46019006,125,1,269,1995,0,1,2,2,2,2,1600                
46019011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46019055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46019071,127,1,85,1995,1600,1,2,2,2,2,yiro                
46019079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46019080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46029007,178,3,269,2003,2300,2,1,2,-1,2,terrano             
46029011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46029022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46029025,118,1,367,2004,1600,1,1,2,2,2,corolla             
46029038,181,1,38,1985,1600,1,2,2,2,2,                    
46029045,119,1,269,2012,1600,1,1,2,2,-1,tiida               
46029056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46029900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46029903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46029904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46029905,179,1,279,2004,1600,1,1,2,2,2,307                 
46029905,180,1,279,2001,1600,1,1,2,2,2,406                 
46029906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46037006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46037013,136,3,71,1992,1600,1,2,2,2,2,luv doble cabina    
46037019,135,3,166,1996,2500,2,1,2,2,-1,H100                
46037020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46037023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46051012,127,3,110,1998,1500,1,1,2,2,-1,fiorino             
46051013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46051019,126,3,356,1993,1600,1,2,2,2,2,vitara              
46051025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46051030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46066006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46066010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46066011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46066019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46066020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46067009,121,1,71,2005,1600,1,1,2,2,2,corsa               
46067010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46067024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46067027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46067031,120,1,208,1984,0,1,2,2,2,2,samara              
46071002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46071003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
46071013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No aplica
