IDFolio,IDPersona,AgnoNacimiento,IDSexo,IDRelacionJefeHogar,IDEstudios,IDLugarEstudios,IDTituloProfesional,IDActividad,trabajaEnCasa,frecuenciaTrabajoCasaId,IDJornadaTrabajo,IngresoLiquido,IDTipoIngreso,Observaciones,EfectuaViajes,NumeroViajes,Factor,noviaja,ademasTrabaja,ademasEstudia
4015010,4,1978,2,2,5,0,0,13,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4015010,5,2011,1,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4015010,6,2013,2,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4015011,1,1957,2,0,4,0,0,4,0,0,1,275000,1,,1,2,17.72502704501085,0,0,0
4015011,2,1983,2,2,6,6,0,14,0,0,0,0,0,PASADA EN CASA CON AUTORIZACION,1,2,17.72502704501085,0,0,0
4015011,3,1977,1,2,6,6,0,14,0,0,0,0,0,PASADA EN CASA CON AUTORIZACION,0,0,17.72502704501085,0,0,0
4015011,4,1994,1,2,6,6,0,14,0,0,0,165000,1,PASADA EN CASA CON AUTORIZACION,1,2,17.72502704501085,0,1,0
4015011,5,2001,2,3,3,4,0,14,0,0,0,0,0,PASADA EN CASA CON AUTORIZACION,1,2,17.72502704501085,0,0,0
4015011,6,2010,2,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4015011,7,2012,1,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4015015,1,1961,1,0,4,0,0,4,0,0,1,350000,1,VIAJE INGRESADO POSTERIOR A LA ENTREVISTA PERSONAL CON AUTORIZACION DEL SUPERVIS,1,2,17.72502704501085,0,0,0
4015015,2,1961,2,1,4,0,0,11,0,0,0,0,0,ESCRITA CON AUTORIZACION SUPERVISOR,1,2,17.72502704501085,0,0,0
4015015,3,1997,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4015015,4,1999,1,2,4,4,0,14,0,0,0,0,0,ESCRITA CON AUTORIZACION DEL SUPERVISOR,1,2,17.72502704501085,0,0,0
4015015,5,1933,2,3,3,0,0,9,0,0,0,105000,1,Sin Observación,0,0,17.72502704501085,0,0,0
4021901,1,1943,1,0,3,0,0,9,0,0,0,225000,1,Sin Observación,1,2,17.72502704501085,0,0,0
4021901,2,1942,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,1,2,17.72502704501085,0,0,0
4021901,3,1973,1,2,6,0,0,4,0,0,2,350000,1,,1,4,17.72502704501085,0,0,1
4021902,1,1945,2,0,3,0,0,9,0,0,0,165000,1,Sin Observación,0,0,17.72502704501085,0,0,0
4021902,2,1966,2,2,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4021902,3,1986,1,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,17.72502704501085,0,0,0
4021902,4,1991,1,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,17.72502704501085,0,0,0
4021902,5,1963,1,3,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,17.72502704501085,0,0,0
4021903,1,1990,1,0,6,6,0,14,0,0,0,0,0,UACH  EN PARO,1,2,17.72502704501085,0,0,0
4021903,2,1991,2,4,6,6,0,14,0,0,0,0,0,SU FAMILIA COSTEA SUS GASTOS DE MANTENCION EN ESTA CIUDAD.......................,1,2,17.72502704501085,0,0,0
4021903,3,1989,1,4,6,6,0,14,0,0,0,0,0,UACH   EN PARO,1,2,17.72502704501085,0,0,0
4021904,1,1990,2,0,6,6,0,14,0,0,0,0,0,SUS PADRES COSTEAN TODOS SUS GASTOS DE VIVIENDA ALIMENTACION Y GASTOS PERSONALES,1,4,17.72502704501085,0,0,0
4021904,2,1990,2,4,6,6,0,14,0,0,0,0,0,SUS PADRES COSTEAN TODOS SUS GASTOS EN ESTA CIUDAD,1,4,17.72502704501085,0,0,0
4024039,1,1987,1,0,6,6,0,14,0,0,0,0,0,SU FAMILIA COSTEA LOS GASTOS DE MANTENCION EN ESTA CIUDAD...........UNIVERSIDAD ,1,4,17.72502704501085,0,0,0
4024039,2,1987,1,4,7,0,1,1,0,0,1,475000,1,,1,7,17.72502704501085,0,0,0
4024043,1,1992,1,0,6,6,0,14,0,0,0,0,0,SUS PADRES COSTEAN SUS GASTOS EN ESTA CIUDAD......UNIVERSIDAD EN PARO,1,2,17.72502704501085,0,0,0
4024043,2,1992,1,4,6,6,0,14,0,0,0,0,0,FAMILIA COSTEA LOS GASTOS DE MANTENCION EN ESTA CIUDAD..........................,1,2,17.72502704501085,0,0,0
4024046,1,1971,1,0,7,0,1,1,0,0,2,1350000,1,Sin Observación,1,4,17.72502704501085,0,0,0
4024046,2,1971,2,1,7,0,1,1,0,0,3,1050000,1,Sin Observación,0,0,17.72502704501085,0,0,0
4024052,1,1990,2,0,7,0,1,1,0,0,2,1350000,1,Sin Observación,1,4,17.72502704501085,0,0,0
4026002,1,1952,1,0,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,2,17.72502704501085,0,0,0
4026002,2,1953,2,1,7,0,1,1,0,0,1,625000,1,Sin Observación,1,2,17.72502704501085,0,0,0
4026002,3,1986,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,17.72502704501085,0,0,0
4026005,1,1955,1,0,7,0,1,1,0,0,1,625000,1,Sin Observación,1,3,17.72502704501085,0,0,0
4026005,2,1957,2,1,7,0,1,1,0,0,1,625000,1,Sin Observación,1,2,17.72502704501085,0,0,0
4026006,1,1992,2,0,6,6,0,14,0,0,0,0,0,SU FAMILIA CUBRE LOS GASTOS DE MANTENCION EN ESTA CIUDAD,1,2,17.72502704501085,0,0,0
4026021,1,1979,1,0,7,0,1,1,0,0,1,800000,1,Sin Observación,1,4,17.72502704501085,0,0,0
4026021,2,1979,2,1,7,6,0,14,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4026021,3,2012,1,2,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4033013,1,1989,2,0,6,6,0,14,0,0,0,0,0,Sin Observación,1,5,17.72502704501085,0,0,0
4033013,2,1991,2,4,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,17.72502704501085,0,0,0
4033017,1,1953,1,0,3,0,0,3,1,3,2,475000,1,,1,2,17.72502704501085,0,0,0
4033017,2,1966,2,1,3,0,0,11,0,0,0,0,0,,1,4,17.72502704501085,0,0,0
4033017,3,1985,2,2,4,0,0,11,0,0,0,0,0,,0,4,17.72502704501085,0,0,0
4033017,4,1991,1,3,3,0,0,4,0,0,2,275000,1,Ese día tenía libre y no trabajó.,1,4,17.72502704501085,0,0,0
4033017,5,2006,1,3,3,4,0,14,0,0,0,0,0,,1,2,17.72502704501085,0,0,0
4033017,6,2011,1,3,1,0,0,13,0,0,0,0,0,,1,4,17.72502704501085,0,0,0
4033017,7,2012,1,3,1,0,0,13,0,0,0,0,0,Sin Observación,1,2,17.72502704501085,0,0,0
4033018,1,1951,1,0,4,0,0,12,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4033018,2,1951,2,1,4,0,0,6,0,0,2,165000,1,Sin Observación,1,4,17.72502704501085,0,0,0
4033018,3,1992,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,17.72502704501085,0,0,0
4033019,1,1949,1,0,3,0,0,9,0,0,0,225000,1,Sin Observación,1,2,17.72502704501085,0,0,0
4033019,2,1944,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,0,0,17.72502704501085,0,0,0
4033019,3,1973,2,2,4,0,0,3,0,0,3,225000,1,Sin Observación,1,3,17.72502704501085,0,0,0
4033019,4,1993,2,3,4,7,0,14,0,0,0,0,0,Sin Observación,1,3,17.72502704501085,0,0,0
5007002,1,1984,1,0,6,6,0,14,0,0,0,275000,1,ingreso otorgado por sus padres para solventar gastos de vivienda alimentacion e,1,4,22.512960680634517,0,0,0
5007002,2,1987,1,4,6,6,0,14,0,0,0,165000,1,DINERO OTORGADO POR SUS PADRES PARA SUS GASTOS,1,2,22.512960680634517,0,0,0
5007002,3,1989,1,4,6,6,0,14,0,0,0,225000,1,INGRESO APORTADO POR SUS PADRES PARA MANTENERSE EN ESTA CIUDAD,1,5,22.512960680634517,0,0,0
5007002,4,1987,1,4,6,6,0,14,0,0,0,350000,1,,1,3,22.512960680634517,0,1,0
5007026,1,1969,2,0,7,0,1,3,1,3,3,625000,1,Sin Observación,1,6,22.512960680634517,0,0,0
5007026,2,1996,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,22.512960680634517,0,0,0
5007028,1,1964,1,0,4,0,0,4,0,0,1,475000,1,Sin Observación,1,4,22.512960680634517,0,0,0
5007028,2,1975,2,1,7,0,1,4,0,0,2,475000,1,Sin Observación,1,2,22.512960680634517,0,0,0
5007028,3,1995,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,22.512960680634517,0,0,0
5007028,4,1999,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,6,22.512960680634517,0,0,0
5007903,1,1968,2,0,7,0,1,1,0,0,2,625000,1,Sin Observación,1,4,22.512960680634517,0,0,0
5007903,2,1956,1,1,7,0,1,1,0,0,1,625000,1,Sin Observación,1,2,22.512960680634517,0,0,0
5007903,3,1983,1,2,7,0,1,1,0,0,1,475000,1,Sin Observación,1,2,22.512960680634517,0,0,0
5007903,4,1966,1,3,7,0,1,1,0,0,2,350000,1,Sin Observación,1,5,22.512960680634517,0,0,0
5022902,1,1938,2,0,4,0,0,3,0,0,2,800000,1,Sin Observación,1,3,22.512960680634517,0,0,0
5022902,2,1959,2,2,5,0,1,3,0,0,1,475000,1,Sin Observación,1,6,22.512960680634517,0,0,0
5022902,3,1988,1,2,7,6,0,14,0,0,0,0,0,Sin Observación,1,4,22.512960680634517,0,0,0
5022903,1,1958,2,0,7,0,1,3,1,1,1,475000,1,,1,9,22.512960680634517,0,0,0
5022904,1,1961,1,0,5,0,1,4,0,0,1,475000,1,Sin Observación,0,0,22.512960680634517,0,0,0
5022904,2,1949,2,1,5,0,1,12,0,0,0,0,0,Sin Observación,1,2,22.512960680634517,0,0,0
5022904,3,1994,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,6,22.512960680634517,0,0,0
5022905,1,1933,2,0,4,0,0,3,1,1,1,625000,1,Sin Observación,0,0,22.512960680634517,0,0,0
5022905,2,1953,1,1,5,0,1,4,0,0,2,625000,1,Sin Observación,1,2,22.512960680634517,0,0,0
5022905,3,1960,1,2,4,0,0,3,1,1,1,625000,1,Sin Observación,1,2,22.512960680634517,0,0,0
5022905,4,1962,2,3,6,0,0,4,0,0,1,625000,1,Sin Observación,1,5,22.512960680634517,0,0,0
5022905,5,1990,2,3,6,6,0,14,0,0,0,40000,1,Sin Observación,1,2,22.512960680634517,0,1,0
5022905,6,1993,2,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,4,22.512960680634517,0,0,0
5022906,1,1982,2,0,6,0,0,4,1,3,2,350000,1,,1,8,22.512960680634517,0,0,0
5022906,2,1984,1,1,7,0,1,1,0,0,1,1350000,1,,1,8,22.512960680634517,0,0,0
5022906,3,2004,1,2,3,4,0,14,0,0,0,0,0,,1,5,22.512960680634517,0,0,0
5022907,1,1944,2,0,4,0,0,9,0,0,0,0,0,,0,0,22.512960680634517,0,0,0
5022907,2,1938,1,1,4,0,0,9,0,0,0,275000,1,,1,2,22.512960680634517,0,0,0
5022907,3,1969,1,2,5,0,1,4,0,0,1,800000,1,,1,3,22.512960680634517,0,0,0
5022907,4,1973,2,2,7,0,1,1,0,0,1,625000,1,,1,4,22.512960680634517,0,0,0
5022907,5,1963,1,3,7,0,0,1,0,0,1,800000,1,,1,6,22.512960680634517,0,0,0
5022907,6,2002,2,3,3,4,0,14,0,0,0,0,0,,1,4,22.512960680634517,0,0,0
5022907,7,2013,1,3,1,0,0,13,0,0,0,0,0,,1,2,22.512960680634517,0,0,0
5022909,1,1927,2,0,4,0,0,11,0,0,0,350000,1,,0,0,22.512960680634517,0,0,0
5022909,2,1994,2,3,6,6,0,14,0,0,0,0,0,"Alejandra aloja donde su abuela normalmente los dias de semana, pero su casa est",1,4,22.512960680634517,0,0,0
5022910,1,1964,1,0,7,0,0,4,0,0,1,225000,1,Sin Observación,1,5,22.512960680634517,0,0,0
5022910,2,1976,2,1,5,0,1,4,0,0,1,165000,1,Sin Observación,1,6,22.512960680634517,0,0,0
5022910,3,1994,2,2,6,6,0,14,0,0,0,275000,1,Sin Observación,1,8,22.512960680634517,0,1,0
5022910,4,1997,1,3,4,4,0,14,0,0,0,0,0,Sin Observación,1,1,22.512960680634517,0,0,0
5027901,1,1932,2,0,7,0,1,9,0,0,0,625000,1,Sin Observación,1,2,22.512960680634517,0,0,0
5027901,2,1965,2,2,7,0,1,1,0,0,1,475000,1,Sin Observación,1,4,22.512960680634517,0,0,0
5027901,3,1965,1,3,7,0,1,1,0,0,1,1350000,1,"su segun trabajo es dar clases en el otec, que queda justo al frente de su casa ",1,8,22.512960680634517,0,0,0
5027901,4,2000,1,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,22.512960680634517,0,0,0
5027901,5,2005,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,22.512960680634517,0,0,0
5027902,1,1966,1,0,7,0,1,4,0,0,1,1350000,1,Sin Observación,1,6,22.512960680634517,0,0,0
5027902,2,1970,2,1,5,0,1,11,0,0,0,0,0,Sin Observación,1,3,22.512960680634517,0,0,0
5027902,3,1994,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,22.512960680634517,0,0,0
5027902,4,1997,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,22.512960680634517,0,0,0
5027902,5,1999,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,22.512960680634517,0,0,0
5027902,6,2005,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,22.512960680634517,0,0,0
5027903,1,1957,2,0,7,0,1,2,0,0,1,0,0,Sin Observación,1,12,22.512960680634517,0,0,0
5027903,2,1984,2,2,7,0,1,1,0,0,1,625000,1,,1,8,22.512960680634517,0,0,1
5027903,3,1994,2,2,6,6,0,14,0,0,0,0,0,,1,9,22.512960680634517,0,0,0
5027904,1,1950,1,0,7,0,1,13,0,0,0,1350000,1,,1,4,22.512960680634517,0,0,0
5027904,2,1955,2,1,7,0,1,11,0,0,0,0,0,,1,2,22.512960680634517,0,0,0
5027904,3,1978,1,2,5,0,1,4,0,0,1,475000,1,,1,4,22.512960680634517,0,0,0
5027904,4,1982,2,2,7,0,1,1,0,0,1,800000,1,,0,0,22.512960680634517,0,0,0
5027904,5,2013,2,3,1,0,0,13,0,0,0,0,0,,0,0,22.512960680634517,0,0,0
6001901,1,1964,2,0,4,0,0,4,0,0,1,225000,1,,1,2,24.25886375382658,0,0,0
6001901,2,1984,2,2,6,7,0,14,0,0,0,225000,1,"El trabao¿jo de Pamela es en el mismo lugar de estudio, en el Instituto Los lago",1,4,24.25886375382658,0,1,0
6001901,3,1988,2,2,7,0,1,1,0,0,1,350000,1,,1,4,24.25886375382658,0,0,0
6001901,4,1997,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,24.25886375382658,0,0,0
6001901,5,1999,2,2,3,4,0,14,0,0,0,0,0,,1,4,24.25886375382658,0,0,0
6001901,6,1926,2,3,3,0,0,9,0,0,0,40000,1,,0,0,24.25886375382658,0,0,0
6001903,1,1959,1,0,3,0,0,4,0,0,1,275000,1,Sin Observación,1,2,24.25886375382658,0,0,0
6001903,2,1960,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,24.25886375382658,0,0,0
6001903,3,1981,2,2,7,0,1,13,0,0,0,350000,1,Sin Observación,0,0,24.25886375382658,0,0,0
6001903,4,1985,1,2,7,0,1,1,0,0,1,625000,1,Sin Observación,0,0,24.25886375382658,0,0,0
6001903,5,2013,2,3,1,0,0,13,0,0,0,0,0,Sin Observación,0,0,24.25886375382658,0,0,0
6001905,1,1949,1,0,3,0,0,3,0,0,3,165000,1,Sin Observación,1,2,24.25886375382658,0,0,0
6001905,2,1950,2,1,3,0,0,11,0,0,0,0,0,Sin Observación,1,4,24.25886375382658,0,0,0
6001905,3,1973,1,2,5,0,1,3,0,0,1,475000,1,Sin Observación,1,2,24.25886375382658,0,0,0
6001905,4,1984,2,2,7,0,1,4,0,0,1,800000,1,Sin Observación,1,2,24.25886375382658,0,0,0
6001906,1,1967,2,0,3,0,0,4,0,0,2,40000,1,,1,7,24.25886375382658,0,0,0
6001906,2,1963,1,1,3,0,0,3,0,0,3,105000,1,,1,2,24.25886375382658,0,0,0
6001907,1,1986,1,0,4,0,0,3,0,0,3,105000,1,,1,6,24.25886375382658,0,0,0
6001907,2,1985,2,1,4,0,0,4,0,0,1,0,0,Sin Observación,1,4,24.25886375382658,0,0,0
6001907,3,2006,1,2,3,4,0,14,0,0,0,0,0,"-viaje 2 es mas largo porque estuvieron paseando por el centro,",1,3,24.25886375382658,0,0,0
6001907,4,2011,1,2,2,2,0,14,0,0,0,0,0,,1,2,24.25886375382658,0,0,0
6001907,5,2013,2,2,1,1,0,14,0,0,0,0,0,,1,2,24.25886375382658,0,0,0
6002901,1,1960,2,0,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,3,24.25886375382658,0,0,0
6002901,2,1995,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,0,0,24.25886375382658,0,0,0
6002901,3,1993,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,3,24.25886375382658,0,0,0
6002902,1,1949,1,0,4,0,0,9,0,0,0,0,0,Sin Observación,1,2,24.25886375382658,0,0,0
6002902,2,1928,2,3,7,0,1,9,0,0,0,225000,1,Sin Observación,1,4,24.25886375382658,0,0,0
6002903,1,1946,2,0,7,0,1,9,0,0,0,40000,1,Sin Observación,1,3,24.25886375382658,0,0,0
6002903,2,1960,1,1,7,0,1,1,0,0,1,1050000,1,Sin Observación,1,2,24.25886375382658,0,0,0
6002903,3,1964,2,2,5,0,1,4,0,0,1,475000,1,Sin Observación,0,0,24.25886375382658,0,0,0
6002904,1,1979,2,0,4,0,0,11,0,0,0,40000,1,Sin Observación,1,8,24.25886375382658,0,0,0
6002904,2,1982,1,1,4,0,0,4,0,0,1,275000,1,Sin Observación,1,2,24.25886375382658,0,0,0
6002904,3,2002,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,24.25886375382658,0,0,0
6002904,4,2006,2,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,4,24.25886375382658,0,0,0
6002904,5,2013,2,2,1,0,0,13,0,0,0,0,0,Los viajes de Emily fueron acompañados por su madre.,1,8,24.25886375382658,0,0,0
6002904,6,1988,1,3,4,0,0,4,0,0,1,165000,1,Sin Observación,0,0,24.25886375382658,0,0,0
6002904,7,1960,2,3,3,0,0,4,0,0,1,350000,1,Sin Observación,1,2,24.25886375382658,0,0,0
6002905,1,1936,2,0,3,0,0,11,0,0,0,0,0,Sin Observación,1,3,24.25886375382658,0,0,0
6002905,2,1966,2,2,5,0,1,4,0,0,1,800000,1,Sin Observación,1,6,24.25886375382658,0,0,0
7001005,1,1947,2,0,4,0,0,9,0,0,0,275000,1,INGRESO POR JUBILACION,1,2,36.42171004362393,0,0,0
7001005,2,1974,1,3,6,0,0,4,0,0,1,275000,1,Sin Observación,0,0,36.42171004362393,0,0,0
7001006,1,1987,1,0,7,0,1,2,1,1,1,625000,1,Sin Observación,1,4,36.42171004362393,0,0,0
7001006,2,1984,2,1,7,0,1,2,1,1,1,275000,1,Sin Observación,1,2,36.42171004362393,0,0,0
7001008,1,1932,2,0,6,0,1,9,0,0,0,0,0,Sin Observación,0,0,36.42171004362393,0,0,0
7001009,1,1945,2,0,7,0,1,9,0,0,0,275000,1,Sin Observación,1,4,36.42171004362393,0,0,0
7001009,2,1964,1,3,7,0,1,1,0,0,2,475000,1,Sin Observación,1,4,36.42171004362393,0,0,0
7001009,3,1995,1,3,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,36.42171004362393,0,0,0
7001009,4,1998,2,3,4,4,0,14,0,0,0,0,0,Sin Observación,1,2,36.42171004362393,0,0,0
7001009,5,1942,2,3,4,0,0,9,0,0,0,225000,1,Sin Observación,0,0,36.42171004362393,0,0,0
7006004,1,1946,2,0,4,0,0,9,0,0,0,275000,1,Sin Observación,1,2,36.42171004362393,0,0,0
7006004,2,1950,2,3,4,0,0,9,0,0,0,225000,1,Sin Observación,0,0,36.42171004362393,0,0,0
7006014,1,1926,2,0,3,0,0,9,0,0,0,165000,1,Sin Observación,0,0,36.42171004362393,0,0,0
7006014,2,1966,2,2,4,0,0,11,0,0,0,0,0,Sin Observación,1,2,36.42171004362393,0,0,0
7006015,1,1988,1,0,4,0,0,4,0,0,2,165000,1,Sin Observación,1,2,36.42171004362393,0,0,0
7008016,1,1954,1,0,7,0,1,2,0,0,1,1050000,1,Sin Observación,1,10,36.42171004362393,0,0,0
7008016,2,1954,2,1,5,0,1,4,0,0,1,275000,1,Sin Observación,1,4,36.42171004362393,0,0,0
7008016,3,1988,1,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,36.42171004362393,0,0,0
7008016,4,1997,1,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,4,36.42171004362393,0,0,0
7008020,1,1929,1,0,3,0,0,9,0,0,0,165000,1,Sin Observación,1,3,36.42171004362393,0,0,0
7008020,2,1989,1,3,6,6,0,14,0,0,0,0,0,Sin Observación,0,0,36.42171004362393,0,0,0
7008020,3,1991,2,3,6,6,0,14,0,0,0,0,0,Sin Observación,0,0,36.42171004362393,0,0,0
7008023,1,1930,1,0,4,0,0,9,0,0,0,225000,1,Sin Observación,1,2,36.42171004362393,0,0,0
7008023,2,1982,2,3,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,36.42171004362393,0,0,0
7008036,1,1969,1,0,4,0,0,4,0,0,2,275000,1,Sin Observación,1,6,36.42171004362393,0,0,0
7008036,2,1969,2,1,5,0,1,4,0,0,2,225000,1,Sin Observación,1,4,36.42171004362393,0,0,0
7008036,3,2002,1,2,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,36.42171004362393,0,0,0
8001901,1,1961,2,0,7,0,1,1,0,0,2,625000,1,Sin Observación,1,8,28.01241613446917,0,0,0
8001901,2,1985,1,2,6,6,0,14,0,0,0,275000,1,"Francisco trabaja martes, jueves y sábado.",1,4,28.01241613446917,0,1,0
8001901,3,1997,2,2,4,4,0,14,0,0,0,0,0,Sin Observación,1,8,28.01241613446917,0,0,0
8001902,1,1988,2,0,6,6,0,14,0,0,0,0,0,Ese día se dedicó a estudiar en casa de una compañera.,1,6,28.01241613446917,0,0,0
8001902,2,1991,2,3,6,6,0,14,0,0,0,0,0,,1,2,28.01241613446917,0,0,0
8001902,3,1992,1,3,6,6,0,14,0,0,0,165000,1,,1,5,28.01241613446917,0,1,0
8001903,1,1938,1,0,6,0,0,9,0,0,0,0,0,Sin Observación,1,7,28.01241613446917,0,0,0
8001903,2,1935,2,1,5,0,1,11,0,0,0,0,0,Sin Observación,1,3,28.01241613446917,0,0,0
8005011,1,1965,2,0,5,0,1,3,0,0,3,165000,1,Sin Observación,1,7,28.01241613446917,0,0,0
8005011,2,1992,1,2,5,0,0,4,0,0,1,165000,1,Sin Observación,1,2,28.01241613446917,0,0,0
8005012,1,1919,2,0,3,0,0,9,0,0,0,105000,1,Sin Observación,0,0,28.01241613446917,0,0,0
8005013,1,1939,2,0,3,0,0,9,0,0,0,165000,1,Sin Observación,1,2,28.01241613446917,0,0,0
8005013,2,1961,2,2,4,0,0,4,0,0,1,275000,1,Sin Observación,1,2,28.01241613446917,0,0,0
8005013,3,1921,1,3,4,0,0,9,0,0,0,105000,1,Sin Observación,1,2,28.01241613446917,0,0,0
8005013,4,1948,2,3,4,0,0,4,0,0,1,225000,1,Sin Observación,1,2,28.01241613446917,0,0,0
8005025,1,1953,1,0,4,0,0,3,0,0,1,0,0,Sin Observación,1,2,28.01241613446917,0,0,0
8005025,2,1959,2,1,4,0,0,11,0,0,0,0,0,Sin Observación,0,0,28.01241613446917,0,0,0
8005025,3,1988,2,2,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,28.01241613446917,0,0,0
8007007,1,1975,2,0,5,0,1,3,1,1,1,275000,1,,0,0,28.01241613446917,0,0,0
8007007,2,1996,1,2,4,4,0,14,0,0,0,0,0,NO FUE A CLASES SE QUEDO DORMIDO....,1,2,28.01241613446917,0,0,0
8007007,3,2003,1,2,3,4,0,14,0,0,0,0,0,,1,2,28.01241613446917,0,0,0
8007008,1,1927,1,0,4,0,0,9,0,0,0,105000,1,LOS VIAJES FUERON ENTREGADOS POR LA SRAMARIA INES...,0,0,28.01241613446917,0,0,0
8007008,2,1936,2,1,4,0,0,9,0,0,0,105000,1,ELLA ME VIO EN OTRA DIRECCION CERCANA A SU HOGAR Y ME LLEVO LOS FORMULARIOS...PR,1,2,28.01241613446917,0,0,0
8007011,1,1922,2,0,5,0,0,9,0,0,0,165000,1,Sin Observación,0,0,28.01241613446917,0,0,0
8007906,1,1945,1,0,4,0,0,9,0,0,0,475000,1,Sin Observación,1,6,28.01241613446917,0,1,0
8007906,2,1951,2,1,4,0,0,11,0,0,0,105000,1,ATIENDE EL ALMACEN QUE TIENE TIENE AL LADO DE SU VCASA....,1,2,28.01241613446917,0,1,0
8007906,3,1973,2,2,5,0,1,11,0,0,0,0,0,Sin Observación,1,4,28.01241613446917,0,0,0
8007906,4,1973,1,3,7,0,1,1,0,0,1,800000,1,,1,4,28.01241613446917,0,0,0
8007906,5,2008,1,3,2,3,0,14,0,0,0,0,0,,1,2,28.01241613446917,0,0,0
8008040,1,1939,1,0,4,0,0,9,0,0,0,1500001,1,Sin Observación,1,6,28.01241613446917,0,1,0
8008040,2,1931,2,1,4,0,0,13,0,0,0,0,0,Sin Observación,0,0,28.01241613446917,0,0,0
8008040,3,1959,2,2,5,0,1,11,0,0,0,0,0,Sin Observación,1,2,28.01241613446917,0,0,0
8008040,4,1988,2,3,6,6,0,14,0,0,0,0,0,Sin Observación,1,2,28.01241613446917,0,0,0
8008901,1,1979,2,0,5,0,1,3,1,3,2,165000,1,Sin Observación,1,2,28.01241613446917,0,0,0
8008901,2,1974,1,1,4,0,0,3,0,0,1,475000,1,Sin Observación,1,2,28.01241613446917,0,0,0
8008901,3,2008,1,2,2,3,0,14,0,0,0,0,0,Sin Observación,0,0,28.01241613446917,0,0,0
8008902,1,1923,2,0,4,0,0,9,0,0,0,105000,1,Sin Observación,0,0,28.01241613446917,0,0,0
8008902,2,1955,2,2,7,0,1,11,0,0,0,0,0,Sin Observación,1,2,28.01241613446917,0,0,0
8008902,3,1982,1,3,7,6,1,14,0,0,0,0,0,Sin Observación,1,4,28.01241613446917,0,0,0
8008903,1,1930,2,0,3,0,0,9,0,0,0,165000,1,Sin Observación,0,0,28.01241613446917,0,0,0
8008903,2,1961,1,2,6,0,0,3,0,0,3,165000,1,TRABAJA EN SU HOGAR....,1,2,28.01241613446917,0,0,0
8008903,3,1980,1,3,7,0,1,4,0,0,1,225000,1,LOS VIAJES DE LUIS FUERON ENTREGADOS POR DON MARIO...,1,4,28.01241613446917,0,0,0
8011002,1,1950,2,0,3,0,0,11,0,0,0,225000,1,TRABAJA COMO TAROTISTA EN SU HOGAR...,1,2,28.01241613446917,0,1,0
8011002,2,2001,2,3,3,4,0,14,0,0,0,0,0,Sin Observación,1,2,28.01241613446917,0,0,0
8011009,1,1932,2,0,4,0,0,9,0,0,0,350000,1,Sin Observación,0,0,28.01241613446917,0,0,0
